Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File
FEDERALBNK,354.0,0.6,81375000.0,1.52,,,,,,,,,4805000.0,-47.76,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
GODREJPROP,2063.5,-8.7,7138625.0,2.5,,,,,,,,,716300.0,-47.95,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BANKBARODA,244.35,-1.1,107947125.0,1.91,,,,,,,,,6177600.0,-48.16,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
GRASIM,3156.7,-11.7,9422000.0,-0.91,,,,,,,,,1129750.0,-48.71,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ULTRACEMCO,11899.0,25.0,1653650.0,1.8,,,,,,,,,155000.0,-48.74,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TATAELXSI,3410.9,-4.1,3224375.0,-1.25,,,,,,,,,182250.0,-49.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BHARTIARTL,1913.9,-15.9,31002775.0,-0.02,,,,,,,,,1265400.0,-49.27,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CROMPTON,249.5,-3.9,52771750.0,1.29,,,,,,,,,3033650.0,-49.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HINDUNILVR,2156.3,-0.2,17225400.0,-0.26,,,,,,,,,908400.0,-50.46,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
MANAPPURAM,353.75,3.7,55647000.0,0.81,,,,,,,,,4026000.0,-50.59,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CDSL,1335.4,-4.6,9266775.0,-2.27,,,,,,,,,590900.0,-50.63,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ALKEM,5537.0,-50.0,1524000.0,1.57,,,,,,,,,98750.0,-50.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ICICIPRULI,496.65,-2.4,17806250.0,0.22,,,,,,,,,1453175.0,-51.39,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
MAZDOCK,2307.0,5.9,5024700.0,-1.86,,,,,,,,,340425.0,-51.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CGPOWER,906.9,-6.0,19433550.0,-0.17,,,,,,,,,1810500.0,-51.92,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
INDIGO,5108.0,-2.0,5498250.0,1.44,,,,,,,,,667650.0,-52.2,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HINDZINC,537.3,2.4,26532275.0,0.35,,,,,,,,,1626800.0,-52.21,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
AUBANK,977.0,-4.8,19430000.0,1.28,,,,,,,,,1508000.0,-52.34,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
JINDALSTEL,1049.2,4.0,11414375.0,-1.33,,,,,,,,,847500.0,-53.35,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PERSISTENT,5072.1,-9.7,4560750.0,2.32,,,,,,,,,321125.0,-53.36,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
DLF,648.6,3.75,38310650.0,-0.54,,,,,,,,,2169800.0,-53.6,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CAMS,764.15,-8.35,6657750.0,1.13,,,,,,,,,368775.0,-54.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
RADICO,4089.2,-52.3,545400.0,-0.14,,,,,,,,,42900.0,-54.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PIDILITIND,1586.5,-9.4,6615500.0,1.17,,,,,,,,,418500.0,-55.12,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NIFTYNXT50,72380.0,184.4,14700.0,-3.76,,,,,,,,,1000.0,-55.56,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NAUKRI,1165.2,-20.9,12811150.0,1.2,,,,,,,,,889900.0,-55.83,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
UNOMINDA,1148.6,17.5,4576550.0,0.97,,,,,,,,,331650.0,-55.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
GVT&D,4480.8,-11.4,1803500.0,2.75,,,,,,,,,143250.0,-55.97,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
KEI,4995.5,13.5,1890350.0,3.34,,,,,,,,,220150.0,-56.3,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TITAN,4695.4,-20.9,4941825.0,-0.02,,,,,,,,,263900.0,-56.57,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TMPV,327.85,-0.2,81691200.0,-0.55,,,,,,,,,3939200.0,-57.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NIFTY,23977.7,-10.7,14200420.0,-1.72,,,,,,,,,1244035.0,-57.07,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
UPL,611.65,3.05,24407615.0,0.65,,,,,,,,,1570445.0,-57.25,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HDFCAMC,2554.9,10.4,5109000.0,1.13,,,,,,,,,434700.0,-57.85,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HINDALCO,960.85,9.15,45539900.0,0.73,,,,,,,,,3154200.0,-57.86,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
RECLTD,359.4,-0.45,38028375.0,-2.37,,,,,,,,,1973475.0,-58.67,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
INDIANB,832.1,4.0,15984000.0,0.48,,,,,,,,,962000.0,-59.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ONGC,252.49,0.8,78257250.0,0.09,,,,,,,,,3597750.0,-59.1,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
MARUTI,13550.0,14.0,2086000.0,1.7,,,,,,,,,124100.0,-59.48,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BPCL,316.0,2.75,42492125.0,1.73,,,,,,,,,5770950.0,-60.4,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SBICARD,621.2,-4.0,22700800.0,-2.49,,,,,,,,,2462400.0,-60.55,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ASHOKLEY,153.39,1.04,142610000.0,1.11,,,,,,,,,6755000.0,-60.72,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
MPHASIS,2270.8,-1.0,4638150.0,4.03,,,,,,,,,605550.0,-61.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ETERNAL,294.8,10.45,132773600.0,1.23,,,,,,,,,29837200.0,-61.23,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TVSMOTOR,3941.3,33.6,12283075.0,2.27,,,,,,,,,972825.0,-61.4,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
VBL,461.35,0.7,47307600.0,-0.83,,,,,,,,,3244875.0,-61.52,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CHOLAFIN,1723.3,-4.6,13213750.0,2.64,,,,,,,,,870000.0,-61.81,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
JIOFIN,234.86,0.43,120799400.0,-1.69,,,,,,,,,10544450.0,-62.14,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
RELIANCE,1287.1,-2.9,89082000.0,0.7,,,,,,,,,3850500.0,-62.34,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
VMM,109.66,-2.29,38712700.0,4.5,,,,,,,,,4127350.0,-62.76,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PIIND,2723.4,23.2,2861075.0,0.2,,,,,,,,,215950.0,-63.01,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SWIGGY,265.3,1.54,44365750.0,0.6,,,,,,,,,4825300.0,-63.13,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
KFINTECH,878.4,-3.1,5177875.0,-0.03,,,,,,,,,281175.0,-63.53,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
LUPIN,2415.4,-0.3,5076200.0,0.93,,,,,,,,,450075.0,-63.73,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
INOXWIND,77.11,0.36,89100800.0,-1.59,,,,,,,,,5497600.0,-64.15,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
LAURUSLABS,1576.1,-1.2,11950150.0,-4.5,,,,,,,,,1376150.0,-64.53,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BSE,3618.8,-21.2,7616800.0,-0.73,,,,,,,,,489000.0,-64.76,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ANGELONE,310.1,-2.9,24150000.0,-2.94,,,,,,,,,2132500.0,-65.07,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TATAPOWER,377.95,-0.75,53383200.0,-0.08,,,,,,,,,1842950.0,-65.66,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
IDFCFIRSTB,80.64,-0.2,317585275.0,1.76,,,,,,,,,14506100.0,-65.85,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
LICI,423.0,-1.1,20220200.0,-0.92,,,,,,,,,971600.0,-65.86,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
LT,3822.9,5.1,11830700.0,0.41,,,,,,,,,485275.0,-66.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BLUESTARCO,1657.8,-0.2,2770950.0,-0.61,,,,,,,,,245700.0,-66.23,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NMDC,83.23,-0.22,349933500.0,-0.54,,,,,,,,,8518500.0,-66.46,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
JSWENERGY,561.4,-1.5,23005000.0,-0.25,,,,,,,,,2304800.0,-66.56,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SUPREMEIND,3432.5,-19.0,2015125.0,0.52,,,,,,,,,129850.0,-66.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
FORTIS,949.4,2.1,10099800.0,0.65,,,,,,,,,540175.0,-67.63,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
TATASTEEL,185.43,-1.13,150155500.0,-0.02,,,,,,,,,7447000.0,-67.74,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NBCC,94.25,-0.55,94939000.0,-0.56,,,,,,,,,4244500.0,-68.3,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BANKINDIA,143.89,-0.4,88472800.0,-0.72,,,,,,,,,3905200.0,-68.47,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
POWERGRID,289.3,0.25,51431100.0,0.26,,,,,,,,,2779700.0,-68.5,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SBIN,1023.3,-0.7,53434500.0,1.66,,,,,,,,,3027750.0,-69.97,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
DIXON,13910.0,90.0,2006650.0,-1.73,,,,,,,,,184750.0,-69.99,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BHEL,413.5,-2.6,73122000.0,0.88,,,,,,,,,3577875.0,-70.12,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
KOTAKBANK,385.25,3.65,139376000.0,1.73,,,,,,,,,5218000.0,-70.37,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SUNPHARMA,1942.0,2.9,12916750.0,-0.6,,,,,,,,,905100.0,-70.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
AMBER,7430.0,-51.0,1287900.0,0.44,,,,,,,,,90700.0,-70.45,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HDFCBANK,748.85,-5.4,201210750.0,1.29,,,,,,,,,14266200.0,-71.95,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
RBLBANK,353.8,-1.25,42335450.0,-2.2,,,,,,,,,3044825.0,-71.96,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PGEL,580.95,4.65,11065600.0,-0.84,,,,,,,,,1169450.0,-72.13,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SENSEX,76730.1,-63.95,45100.0,0.53,,,,,,,,,5540.0,-72.82,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SAIL,160.69,-0.87,179478900.0,-0.97,,,,,,,,,5635300.0,-73.33,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
HAL,4586.4,16.4,4165800.0,1.01,,,,,,,,,237600.0,-73.4,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CONCOR,484.5,3.65,16257500.0,-0.31,,,,,,,,,721250.0,-73.43,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BIOCON,434.25,-3.25,43920000.0,-0.53,,,,,,,,,2940000.0,-73.69,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
CUMMINSIND,5629.0,30.5,4211200.0,0.6,,,,,,,,,187400.0,-74.07,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
YESBANK,23.05,-0.16,1053947900.0,0.04,,,,,,,,,41767300.0,-74.13,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
POLYCAB,9114.5,-10.0,2362500.0,-1.6,,,,,,,,,275000.0,-74.2,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
COCHINSHIP,1375.7,9.5,6750400.0,-2.17,,,,,,,,,386000.0,-75.46,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
SRF,2782.0,-72.3,3861000.0,-0.62,,,,,,,,,961800.0,-75.57,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PREMIERENE,1038.5,18.5,6496750.0,-1.21,,,,,,,,,484250.0,-75.68,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
INDHOTEL,723.15,-0.8,24829000.0,3.05,,,,,,,,,1702000.0,-76.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
MIDCPNIFTY,14586.15,-39.95,2053920.0,0.35,,,,,,,,,77400.0,-76.18,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
PAYTM,1275.0,7.5,21216400.0,-0.46,,,,,,,,,1470300.0,-78.57,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
KALYANKJIL,597.5,1.65,29176200.0,-0.21,,,,,,,,,2613600.0,-78.8,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
LICHSGFIN,536.45,-1.55,16491000.0,-1.03,,,,,,,,,729000.0,-80.33,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
ADANIPOWER,214.8,-2.0,140569350.0,-0.05,,,,,,,,,9144800.0,-80.43,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BANKNIFTY,56959.8,-238.8,1989420.0,-0.12,,,,,,,,,142800.0,-81.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
GLENMARK,2214.2,12.6,11049750.0,0.11,,,,,,,,,307500.0,-82.2,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
EXIDEIND,443.6,-3.95,19276200.0,-0.07,,,,,,,,,864000.0,-82.51,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BAJAJ-AUTO,11254.5,244.5,2368425.0,0.2,,,,,,,,,268350.0,-83.08,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
AUROPHARMA,1529.7,-1.9,8267050.0,-1.12,,,,,,,,,462000.0,-83.54,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
JSWSTEEL,1264.4,-1.5,30674700.0,1.44,,,,,,,,,1364175.0,-84.16,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
FINNIFTY,26187.2,-45.4,26580.0,-0.45,,,,,,,,,1080.0,-85.83,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
NESTLEIND,1457.6,-40.6,10550500.0,-1.2,,,,,,,,,1210500.0,-87.04,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
DELHIVERY,471.7,4.55,21797875.0,0.54,,,,,,,,,1276125.0,-87.61,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
COALINDIA,428.95,-0.65,59277150.0,-0.75,,,,,,,,,2161350.0,-88.69,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BANDHANBNK,170.94,-2.36,68068800.0,2.07,,,,,,,,,10080000.0,-90.59,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
FOCIT,34355.0,-127.0,6345.0,-0.7,,,,,,,,,90.0,-91.67,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
BANKEX,64512.5,-262.75,60.0,0.0,,,,,,,,,0.0,-100.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx
