Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
MAZDOCK,2307.0,5.9,5024700.0,-1.86,,,,,,,,,340425.0,-51.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2307.0,2260.86,2399.28
BDL,1241.8,2.3,7625350.0,-1.5,,,,,,,,,551650.0,-44.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1241.8,1216.964,1291.472
NHPC,80.73,0.7,126462200.0,-1.1,,,,,,,,,45446050.0,308.69,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,15,SELL,Volume Expansion,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,80.73,79.11540000000001,83.95920000000001
WAAREEENER,2723.5,31.8,6858775.0,-5.08,,,,,,,,,872025.0,-17.47,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2723.5,2669.0299999999997,2832.44
IREDA,120.12,0.92,60254900.0,-5.89,,,,,,,,,8678950.0,11.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,120.12,117.7176,124.9248
NUVAMA,1918.5,36.8,1512000.0,-4.7,,,,,,,,,327000.0,47.96,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1918.5,1880.1299999999999,1995.24
LODHA,1164.65,2.4,14016875.0,-8.64,,,,,,,,,3111250.0,25.99,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1164.65,1141.357,1211.236
FORCEMOT,17800.0,404.0,224250.0,-2.24,,,,,,,,,49850.0,29.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,17800.0,17444.0,18512.0
DMART,4070.5,60.9,4608150.0,-2.2,,,,,,,,,911700.0,33.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,4070.5,3989.09,4233.32
DALBHARAT,1866.6,2.6,4560075.0,-3.34,,,,,,,,,448825.0,-44.58,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1866.6,1829.2679999999998,1941.264
COCHINSHIP,1375.7,9.5,6750400.0,-2.17,,,,,,,,,386000.0,-75.46,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1375.7,1348.186,1430.728
NIFTYNXT50,72380.0,184.4,14700.0,-3.76,,,,,,,,,1000.0,-55.56,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,72380.0,70932.4,75275.2
SIEMENS,3678.2,36.4,3600975.0,-2.42,,,,,,,,,353500.0,12.16,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,3678.2,3604.636,3825.328
OIL,460.45,9.05,17491600.0,-2.74,,,,,,,,,3039400.0,23.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,460.45,451.241,478.868
INOXWIND,77.11,0.36,89100800.0,-1.59,,,,,,,,,5497600.0,-64.15,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,77.11,75.56779999999999,80.1944
VBL,461.35,0.7,47307600.0,-0.83,,,,,,,,,3244875.0,-61.52,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,461.35,452.123,479.80400000000003
PRESTIGE,1663.2,3.1,4664700.0,-0.81,,,,,,,,,571950.0,-29.07,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1663.2,1629.936,1729.728
KALYANKJIL,597.5,1.65,29176200.0,-0.21,,,,,,,,,2613600.0,-78.8,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,597.5,585.55,621.4
MANKIND,2568.2,21.4,2849750.0,-0.87,,,,,,,,,235250.0,-39.17,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2568.2,2516.836,2670.928
SUNPHARMA,1942.0,2.9,12916750.0,-0.6,,,,,,,,,905100.0,-70.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,1942.0,1903.1599999999999,2019.68
LTF,306.2,0.1,49223250.0,-0.54,,,,,,,,,3845250.0,-46.71,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,306.2,300.07599999999996,318.448
JIOFIN,234.86,0.43,120799400.0,-1.69,,,,,,,,,10544450.0,-62.14,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,234.86,230.1628,244.25440000000003
BANKEX,64512.5,-262.75,60.0,0.0,,,,,,,,,0.0,-100.0,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Neutral,35,LOW,SELL,VALID SELL,HIGH,64512.5,63222.25,67093.0
NAM-INDIA,1112.7,-36.6,5815625.0,3.09,,,,,,,,,870625.0,18.45,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1112.7,1090.446,1157.208
INDHOTEL,723.15,-0.8,24829000.0,3.05,,,,,,,,,1702000.0,-76.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,723.15,708.687,752.076
ICICIBANK,1441.6,-0.8,92911700.0,3.09,,,,,,,,,5685400.0,-42.26,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1441.6,1412.7679999999998,1499.264
GMRAIRPORT,108.57,-1.3,119956050.0,4.24,,,,,,,,,13343175.0,54.27,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,15,SELL,Negative Price Momentum; Fresh OI Buildup; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,108.57,106.39859999999999,112.91279999999999
MPHASIS,2270.8,-1.0,4638150.0,4.03,,,,,,,,,605550.0,-61.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,20,SELL,Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2270.8,2225.384,2361.632
PETRONET,270.15,-9.15,31813600.0,3.03,,,,,,,,,3074200.0,21.29,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,270.15,264.74699999999996,280.95599999999996
DABUR,425.05,-1.3,28466250.0,0.82,,,,,,,,,2375000.0,5.79,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,425.05,416.549,442.052
LTM,3957.0,-29.0,3585600.0,4.6,,,,,,,,,345450.0,10.4,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3957.0,3877.86,4115.28
NTPC,347.45,-2.65,116617500.0,2.01,,,,,,,,,6303000.0,-42.89,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,347.45,340.501,361.348
NYKAA,325.75,-1.7,44062500.0,0.69,,,,,,,,,3609375.0,-39.62,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,325.75,319.235,338.78000000000003
SHRIRAMFIN,1056.0,-1.5,23812800.0,0.84,,,,,,,,,3075600.0,-42.24,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1056.0,1034.8799999999999,1098.24
INFY,1045.7,-8.7,98160000.0,0.86,,,,,,,,,10324400.0,-39.72,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1045.7,1024.786,1087.528
PNB,110.67,-0.02,250304000.0,1.77,,,,,,,,,19432000.0,-41.48,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,110.67,108.4566,115.0968
BRITANNIA,5463.5,-34.5,2059375.0,0.54,,,,,,,,,172875.0,-26.24,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5463.5,5354.23,5682.04
APOLLOHOSP,8902.0,-27.5,1966875.0,3.66,,,,,,,,,151875.0,-23.34,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,8902.0,8723.96,9258.08
HDFCLIFE,551.7,-0.8,39336000.0,0.79,,,,,,,,,2499200.0,-22.19,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,551.7,540.666,573.768
HINDPETRO,383.5,-12.4,36875250.0,2.33,,,,,,,,,7964325.0,-19.02,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,383.5,375.83,398.84000000000003
SOLARINDS,18842.0,-11.0,719750.0,0.28,,,,,,,,,45700.0,-43.12,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,18842.0,18465.16,19595.68
BAJFINANCE,1053.3,-5.7,61369500.0,1.55,,,,,,,,,3726750.0,-46.31,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1053.3,1032.234,1095.432
ABCAPITAL,396.8,-4.0,34844000.0,2.45,,,,,,,,,3270500.0,-45.67,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,396.8,388.864,412.672
GODREJPROP,2063.5,-8.7,7138625.0,2.5,,,,,,,,,716300.0,-47.95,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2063.5,2022.23,2146.04
DIVISLAB,7328.0,-22.5,3860000.0,8.51,,,,,,,,,390400.0,-10.07,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7328.0,7181.44,7621.12
AMBUJACEM,427.25,-3.15,72088800.0,0.54,,,,,,,,,9700800.0,78.06,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Volume Expansion,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,427.25,418.705,444.34000000000003
INDUSINDBK,1015.0,-53.7,33196100.0,3.1,,,,,,,,,6881000.0,-24.24,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1015.0,994.6999999999999,1055.6000000000001
DRREDDY,1154.0,-28.9,13593125.0,1.89,,,,,,,,,4266875.0,-15.17,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1154.0,1130.92,1200.16
PNBHOUSING,1071.8,-11.6,6779500.0,1.57,,,,,,,,,593450.0,-15.77,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1071.8,1050.364,1114.672
INDUSTOWER,393.5,-3.0,83169100.0,0.67,,,,,,,,,7464700.0,7.31,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,393.5,385.63,409.24
ADANIGREEN,1390.6,-80.9,22842000.0,11.38,,,,,,,,,4949400.0,-28.3,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1390.6,1362.7879999999998,1446.224
MFSL,1516.6,-7.2,8364400.0,0.64,,,,,,,,,349600.0,-28.18,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1516.6,1486.2679999999998,1577.264
BEL,405.95,-1.45,85508550.0,0.59,,,,,,,,,4159575.0,-44.36,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,405.95,397.83099999999996,422.188
IOC,141.73,-0.36,133887000.0,0.72,,,,,,,,,8165625.0,-45.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,141.73,138.8954,147.3992
AXISBANK,1236.9,-3.7,64043750.0,1.27,,,,,,,,,2811875.0,-45.66,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1236.9,1212.162,1286.3760000000002
BANKBARODA,244.35,-1.1,107947125.0,1.91,,,,,,,,,6177600.0,-48.16,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,244.35,239.463,254.124
ALKEM,5537.0,-50.0,1524000.0,1.57,,,,,,,,,98750.0,-50.75,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5537.0,5426.26,5758.4800000000005
CROMPTON,249.5,-3.9,52771750.0,1.29,,,,,,,,,3033650.0,-49.44,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,249.5,244.51,259.48
ICICIPRULI,496.65,-2.4,17806250.0,0.22,,,,,,,,,1453175.0,-51.39,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,496.65,486.717,516.516
HDFCBANK,748.85,-5.4,201210750.0,1.29,,,,,,,,,14266200.0,-71.95,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,748.85,733.873,778.8040000000001
YESBANK,23.05,-0.16,1053947900.0,0.04,,,,,,,,,41767300.0,-74.13,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,23.05,22.589,23.972
JSWSTEEL,1264.4,-1.5,30674700.0,1.44,,,,,,,,,1364175.0,-84.16,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1264.4,1239.112,1314.976
MIDCPNIFTY,14586.15,-39.95,2053920.0,0.35,,,,,,,,,77400.0,-76.18,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,14586.15,14294.427,15169.596
BANDHANBNK,170.94,-2.36,68068800.0,2.07,,,,,,,,,10080000.0,-90.59,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,170.94,167.5212,177.7776
BHEL,413.5,-2.6,73122000.0,0.88,,,,,,,,,3577875.0,-70.12,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,413.5,405.23,430.04
SUPREMEIND,3432.5,-19.0,2015125.0,0.52,,,,,,,,,129850.0,-66.65,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3432.5,3363.85,3569.8
SENSEX,76730.1,-63.95,45100.0,0.53,,,,,,,,,5540.0,-72.82,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,76730.1,75195.498,79799.304
AMBER,7430.0,-51.0,1287900.0,0.44,,,,,,,,,90700.0,-70.45,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7430.0,7281.4,7727.2
GVT&D,4480.8,-11.4,1803500.0,2.75,,,,,,,,,143250.0,-55.97,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4480.8,4391.184,4660.032
AUBANK,977.0,-4.8,19430000.0,1.28,,,,,,,,,1508000.0,-52.34,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,977.0,957.46,1016.08
CHOLAFIN,1723.3,-4.6,13213750.0,2.64,,,,,,,,,870000.0,-61.81,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1723.3,1688.8339999999998,1792.232
IDFCFIRSTB,80.64,-0.2,317585275.0,1.76,,,,,,,,,14506100.0,-65.85,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,80.64,79.0272,83.8656
LUPIN,2415.4,-0.3,5076200.0,0.93,,,,,,,,,450075.0,-63.73,VOLUME_OI,VolumeAndOISpikesScans_28JUL26_Report_23_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2415.4,2367.092,2512.016
